Node,Label,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Community,Frequency,Disaster_Ratio
#privacy,#privacy,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,266,1,0.0
#playingnow,#playingnow,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,267,1,0.0
#listenlive,#listenlive,1,0.0005194805194805195,0.0,0.05625192576227407,5.529665562038394e-06,0.00033323820065819267,9,2,0.0
#stoponesounds,#stoponesounds,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,140,1,0.0
#airwaves,#airwaves,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,140,1,0.0
#realestate,#realestate,1,0.0005194805194805195,0.0,0.0422743038448653,3.785524563606283e-10,0.0002792918595296765,13,1,0.0
#sun,#sun,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,141,1,0.0
#earth,#earth,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,141,1,0.0
#shipping,#shipping,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,211,1,1.0
#logistics,#logistics,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,211,1,1.0
#paranormal,#paranormal,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,212,1,0.0
#paramedic,#paramedic,1,0.0005194805194805195,0.0,0.040886099774377155,1.1884627128124096e-11,0.0004273207331698814,3,2,0.5
#luchaunderground,#luchaunderground,1,0.0005194805194805195,0.0,0.0005194805194805195,5.984727845760224e-67,0.0006738544441392776,133,2,0.0
#sbnation,#sbnation,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,217,1,0.0
#flames,#flames,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,217,1,0.0
#floored4,#floored4,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,218,1,0.0
#flattened,#flattened,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,218,1,0.0
#bloodbound,#bloodbound,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,267,1,0.0
#gander,#gander,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,268,1,1.0
#nlwx,#nlwx,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,268,1,1.0
#joestrong,#joestrong,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,269,1,0.0
#gokitgo,#gokitgo,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,269,1,0.0
#homealone2,#homealone2,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,159,1,0.0
#film4,#film4,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,159,1,0.0
#she,#she,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,270,1,0.0
#back,#back,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,270,1,0.0
#metrofmtalk,#metrofmtalk,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,263,3,0.0
#elections,#elections,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,264,1,1.0
#achedin,#achedin,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,264,1,1.0
#grants,#grants,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,220,1,1.0
#funds,#funds,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,220,1,1.0
#homeimprovement,#homeimprovement,1,0.0005194805194805195,0.0,0.048555583849701496,2.1474691852290912e-07,0.00024768287562859247,17,1,0.0
#charity,#charity,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,215,1,0.0
#run,#run,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,215,1,0.0
#gisuserpr,#gisuserpr,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,216,1,0.0
#geotech,#geotech,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,216,1,0.0
#results,#results,1,0.0005194805194805195,0.0,0.000935064935064935,4.877045323941242e-66,0.0003814767922218988,48,1,0.0
#wolves,#wolves,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,160,1,0.0
#savedenaliwolves,#savedenaliwolves,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,160,1,0.0
#illinois,#illinois,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,161,1,1.0
#hazmat,#hazmat,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,161,1,1.0
#udhampuragain,#udhampuragain,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,265,1,1.0
#keepingtheviginaclean,#keepingtheviginaclean,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,263,1,0.0
#priceless,#priceless,1,0.0005194805194805195,0.0,0.054491474295875274,2.8158091450698306e-08,0.00028284262457495225,0,2,0.0
#ashes2015,#ashes2015,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,149,1,0.0
#beyondthebomb,#beyondthebomb,1,0.0005194805194805195,0.0,0.06904279116175027,0.0001697024606088616,0.00019986776068374264,0,1,1.0
#newyear,#newyear,1,0.0005194805194805195,0.0,0.000935064935064935,4.877045323941242e-66,0.0003814767922218988,53,1,1.0
#benediction,#benediction,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,194,1,0.0
#sanelesstheory,#sanelesstheory,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,194,1,0.0
#worldvision,#worldvision,1,0.0005194805194805195,0.0,0.001443001443001443,1.9533154681005033e-56,0.0002588539204451787,33,1,1.0
#dua,#dua,1,0.0005194805194805195,0.0,0.0666477661094886,0.00018097872007299438,0.000188378405268602,2,1,1.0
#robertcalifornia,#robertcalifornia,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,219,1,0.0
#thereisonlysex,#thereisonlysex,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,219,1,0.0
#teamsurvivors,#teamsurvivors,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,261,1,0.0
#zombiefunrun2014,#zombiefunrun2014,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,261,1,0.0
#healthinsurance,#healthinsurance,1,0.0005194805194805195,0.0,0.04245954084018477,3.883354780494756e-10,0.00024823902746186224,6,1,1.0
#holomua,#holomua,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,238,1,0.0
#chronicillness,#chronicillness,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,262,1,0.0
#mylifestory,#mylifestory,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,262,1,0.0
#shanghai,#shanghai,1,0.0005194805194805195,0.0,0.0549618076128557,3.907857980030683e-06,0.00028639906593814764,14,1,0.0
#appy,#appy,1,0.0005194805194805195,0.0,0.06904279116175027,0.0001697024606088616,0.00019986776068374264,0,1,1.0
#losdelsonido,#losdelsonido,1,0.0005194805194805195,0.0,0.0005194805194805195,5.984727845760224e-67,0.0006738544441392776,193,2,1.0
#ivanberroa,#ivanberroa,1,0.0005194805194805195,0.0,0.0005194805194805195,5.984727845760224e-67,0.0006738544441392776,193,2,1.0
#farrakhan,#farrakhan,1,0.0005194805194805195,0.0,0.0006926406926406926,5.976772044808326e-60,0.0007480751217222146,103,3,0.3333333333333333
#wisdomwed,#wisdomwed,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,127,1,0.0
#lifehacks,#lifehacks,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,127,1,0.0
#silverwood,#silverwood,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,128,1,0.0
#aftershock,#aftershock,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,128,1,0.0
#cts,#cts,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,260,1,0.0
#homs,#homs,1,0.0005194805194805195,0.0,0.0666278415157339,0.004713874443131773,0.00013417989449025864,1,1,1.0
#funnynews,#funnynews,1,0.0005194805194805195,0.0,0.056195191596099314,1.4136589981652028e-06,0.00019320384082466692,6,1,1.0
#thinkpink,#thinkpink,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,162,1,0.0
#magichairbump,#magichairbump,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,162,1,0.0
#piperwearsthepants,#piperwearsthepants,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,146,1,0.0
#charmed,#charmed,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,146,1,0.0
#womens,#womens,1,0.0005194805194805195,0.0,0.0022448979591836735,6.189386406786135e-31,0.0005133137996489798,15,6,0.1666666666666666
#painting,#painting,1,0.0005194805194805195,0.0,0.05528904238901758,5.9242005622396984e-08,0.00016547641022535863,8,1,0.0
#lakeeffect,#lakeeffect,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,257,1,1.0
#wcw,#wcw,1,0.0005194805194805195,0.0,0.001443001443001443,8.282046577166667e-64,0.00037816525755328845,29,1,0.0
#okwx,#okwx,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,271,7,1.0
#socal,#socal,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,221,1,1.0
#realhiphop,#realhiphop,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,221,1,1.0
#snowstorm,#snowstorm,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,257,1,1.0
#gamefeed,#gamefeed,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,258,1,0.0
#videogame,#videogame,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,258,1,0.0
#property,#property,1,0.0005194805194805195,0.0,0.002952836637047163,5.20243827880892e-29,0.00025526021615410215,10,1,1.0
#twcnews,#twcnews,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,259,1,1.0
#ncwx,#ncwx,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,259,1,1.0
#nasa,#nasa,1,0.0005194805194805195,0.0,0.052231106133145036,6.809933554864279e-08,0.0002869798687858783,0,1,1.0
#preventative,#preventative,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,260,1,0.0
#greece,#greece,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,163,1,1.0
#bailout,#bailout,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,163,1,1.0
#coloradoavalanche,#coloradoavalanche,1,0.0005194805194805195,0.0,0.058975953921706764,8.653892709054302e-05,0.00018169752829518424,2,1,1.0
#entretenimento,#entretenimento,1,0.0005194805194805195,0.0,0.04262194107288771,4.235973520622829e-08,0.0001831753720774159,5,1,0.0
#bts,#bts,1,0.0005194805194805195,0.0,0.058975953921706764,8.653892709054302e-05,0.00018169752829518424,2,1,0.0
#carlilescanoelivery,#carlilescanoelivery,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,223,1,0.0
#lovemyjob,#lovemyjob,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,223,1,0.0
#plannedparenthood,#plannedparenthood,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,153,1,0.0
#goblue,#goblue,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,222,1,1.0
#wrestleon,#wrestleon,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,222,1,1.0
#i,#i,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,164,1,0.0
#after,#after,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,164,1,0.0
#wogc,#wogc,1,0.0005194805194805195,0.0,0.04807379850520489,1.1684440157088888e-09,0.00021524729949349316,5,1,0.0
#abc7eyewitness,#abc7eyewitness,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,256,1,0.0
#hometownglory,#hometownglory,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,256,1,0.0
#cadenadeseguidores,#cadenadeseguidores,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,252,1,1.0
#tna,#tna,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,253,1,0.0
#zippoline,#zippoline,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,142,1,0.0
#moveit,#moveit,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,142,1,0.0
#destinationimpact,#destinationimpact,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,253,1,0.0
#sinking,#sinking,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,254,1,0.0
#twins,#twins,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,254,1,0.0
#millcityio,#millcityio,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,255,1,1.0
#20150613,#20150613,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,255,1,1.0
#ziphimup,#ziphimup,1,0.0005194805194805195,0.0,0.04830301904424141,4.2943103802398195e-08,0.0003038668604449451,9,1,0.0
#mlb,#mlb,1,0.0005194805194805195,0.0,0.0006926406926406926,1.2171446595433562e-71,0.0005324094731610766,69,3,0.6666666666666666
#japì_n,#japì_n,1,0.0005194805194805195,0.0,0.05656602280967763,1.551594152334064e-05,0.0005766415738080144,12,4,1.0
#maps,#maps,1,0.0005194805194805195,0.0,0.06499566342086027,8.36619491459057e-05,0.0002391635555832077,1,1,0.0
#fdny,#fdny,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,251,1,1.0
#brooklyn,#brooklyn,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,251,1,1.0
#piling,#piling,1,0.0005194805194805195,0.0,0.05891359499606922,8.515499386365918e-05,0.00017366952376190035,2,1,0.0
#lomasvisto,#lomasvisto,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,252,1,1.0
#randomthought,#randomthought,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,129,1,0.0
#mta,#mta,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,250,1,0.0
#isea2015,#isea2015,1,0.0005194805194805195,0.0,0.05488060326770004,2.1467302145154987e-09,0.00022153352799461731,3,1,0.0
#pp15000266858,#pp15000266858,1,0.0005194805194805195,0.0,0.0006926406926406926,1.2171446595433562e-71,0.0005324094731610766,105,1,1.0
#jackson,#jackson,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,225,1,1.0
#ms,#ms,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,225,1,1.0
#afterlife,#afterlife,1,0.0005194805194805195,0.0,0.06788611936342671,0.009519497905559185,0.00017171682249977107,1,5,0.2
#wod,#wod,1,0.0005194805194805195,0.0,0.05033200764908082,4.657660040468318e-06,0.00015979795993493578,2,1,1.0
#jagm,#jagm,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,226,1,0.0
#tow,#tow,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,226,1,0.0
#chelsea,#chelsea,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,224,1,0.0
#hazard,#hazard,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,224,1,0.0
#gemma,#gemma,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,165,1,1.0
#bowe,#bowe,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,165,1,1.0
#thedoolinggroup,#thedoolinggroup,1,0.0005194805194805195,0.0,0.06512861772943597,0.00016488598190061486,0.00025169811217518897,28,1,1.0
#ihave44episodesofgg,#ihave44episodesofgg,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,166,1,0.0
#nojoke,#nojoke,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,166,1,0.0
#newswatch,#newswatch,1,0.0005194805194805195,0.0,0.0005194805194805195,5.984727845760224e-67,0.0006738544441392776,167,2,1.0
#ptbo,#ptbo,1,0.0005194805194805195,0.0,0.0005194805194805195,5.984727845760224e-67,0.0006738544441392776,167,2,1.0
#sorrybutitstrue,#sorrybutitstrue,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,250,1,0.0
#nffc,#nffc,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,247,1,1.0
#don,#don,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,247,1,1.0
#teamfollowback,#teamfollowback,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,191,1,1.0
#followback,#followback,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,191,1,1.0
#soundcloud,#soundcloud,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,192,6,0.0
#ariz,#ariz,1,0.0005194805194805195,0.0,0.04824028785067746,2.4372580182138124e-08,0.00018078908737684853,13,1,1.0
#nativehuman,#nativehuman,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,136,1,1.0
#myreligion,#myreligion,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,136,1,1.0
#luck,#luck,1,0.0005194805194805195,0.0,0.04237074712359883,7.444982124265966e-10,0.00028582865387205374,5,1,0.0
#forbes,#forbes,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,248,1,1.0
#europe,#europe,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,248,1,1.0
